Project4_Gradient7_1.txt
2.000000
11
15
Type of resistivity data (1=resistance,0=resistivity)
1
294
2
1
Chargeability
mV/V
0.010000	1.930000
Error estimate for data present
Type of error estimate (0=same unit as data)
0
4	16	0	52	0	40	0	44	0	0.478161	0.008374	41.189387	0.277150
4	16	0	52	0	44	0	48	0	1.374230	0.012750	15.423187	0.517474
4	18	0	36	0	20	0	22	0	5.150220	0.006080	10.155403	0.285193
4	18	0	36	0	22	0	24	0	1.450570	0.000580	9.013356	0.406835
4	18	0	36	0	24	0	26	0	0.889279	0.000330	9.285281	0.078530
4	18	0	36	0	26	0	28	0	0.869243	0.001628	8.954150	0.230257
4	18	0	36	0	28	0	30	0	0.728357	0.000817	9.667506	0.156864
4	18	0	36	0	30	0	32	0	1.119560	0.000550	13.177533	0.310093
4	18	0	36	0	32	0	34	0	2.705080	0.004550	8.329864	0.189848
4	18	0	54	0	22	0	26	0	2.117770	0.001700	7.768625	0.151022
4	18	0	54	0	26	0	30	0	1.178120	0.001560	6.053712	0.091679
4	18	0	54	0	30	0	34	0	0.855745	0.000885	12.649657	0.482118
4	18	0	54	0	34	0	38	0	0.434335	0.001168	35.350431	3.015454
4	18	0	54	0	38	0	42	0	0.303395	0.002778	50.791365	0.171596
4	18	0	54	0	42	0	46	0	0.529056	0.005232	32.481481	0.982834
4	18	0	54	0	46	0	50	0	1.455500	0.006210	10.960568	0.072270
4	20	0	38	0	22	0	24	0	5.227580	0.009280	8.844919	0.609604
4	20	0	38	0	24	0	26	0	1.372870	0.000630	7.782151	0.219717
4	20	0	38	0	26	0	28	0	1.018340	0.001640	7.144223	0.198698
4	20	0	38	0	28	0	30	0	0.731450	0.001098	7.863761	0.093716
4	20	0	38	0	30	0	32	0	0.803269	0.000087	14.115463	0.235777
4	20	0	38	0	32	0	34	0	1.070110	0.003060	15.655845	0.112197
4	20	0	38	0	34	0	36	0	2.559580	0.004010	9.287485	0.096888
4	20	0	56	0	24	0	28	0	2.143830	0.000230	6.415067	0.253278
4	20	0	56	0	28	0	32	0	1.061310	0.000940	7.590702	0.014763
4	20	0	56	0	32	0	36	0	0.688004	0.000033	19.621374	0.712016
4	20	0	56	0	36	0	40	0	0.324752	0.002011	46.653598	4.045615
4	20	0	56	0	40	0	44	0	0.344904	0.001803	45.824952	0.860298
4	20	0	56	0	44	0	48	0	0.521984	0.001505	23.352705	0.651254
4	20	0	56	0	48	0	52	0	1.568130	0.005110	10.366347	1.000873
4	22	0	40	0	24	0	26	0	4.743480	0.011240	8.881453	0.171704
4	22	0	40	0	26	0	28	0	1.585190	0.000000	5.889120	0.056082
4	22	0	40	0	28	0	30	0	0.898422	0.002565	5.714084	0.010384
4	22	0	40	0	30	0	32	0	0.790367	0.000828	12.028432	0.328253
4	22	0	40	0	32	0	34	0	0.821842	0.004884	17.749314	0.095227
4	22	0	40	0	34	0	36	0	0.945863	0.008027	18.196225	0.732822
4	22	0	40	0	36	0	38	0	2.806420	0.019940	10.424514	0.627543
4	22	0	58	0	26	0	30	0	2.213610	0.000080	5.054209	0.117781
4	22	0	58	0	30	0	34	0	1.042580	0.000380	11.696577	0.168847
4	22	0	58	0	34	0	38	0	0.479998	0.000288	29.726148	0.700333
4	22	0	58	0	38	0	42	0	0.282870	0.001059	52.464588	3.130175
4	22	0	58	0	42	0	46	0	0.376727	0.000698	36.115368	1.314382
4	22	0	58	0	46	0	50	0	0.570117	0.001308	15.381542	0.343457
4	22	0	58	0	50	0	54	0	1.960630	0.000220	11.147700	0.282298
4	24	0	42	0	26	0	28	0	4.701270	0.007990	8.646566	0.106557
4	24	0	42	0	28	0	30	0	1.389200	0.004920	4.047532	0.084765
4	24	0	42	0	30	0	32	0	0.916562	0.000374	8.985784	0.584558
4	24	0	42	0	32	0	34	0	0.785333	0.005390	16.128444	0.145365
4	24	0	42	0	34	0	36	0	0.638474	0.007466	23.949867	0.828982
4	24	0	42	0	36	0	38	0	0.895900	0.011569	20.903552	0.397548
4	24	0	42	0	38	0	40	0	3.390550	0.009910	9.689526	0.026397
4	24	0	60	0	28	0	32	0	2.003500	0.001980	4.973577	0.245626
4	24	0	60	0	32	0	36	0	0.869465	0.001074	16.900978	0.214961
4	24	0	60	0	36	0	40	0	0.358184	0.000539	39.771014	0.390393
4	24	0	60	0	40	0	44	0	0.320426	0.000689	47.326912	2.525500
4	24	0	60	0	44	0	48	0	0.391744	0.001001	25.237256	0.942714
4	24	0	60	0	48	0	52	0	0.687389	0.001428	12.055608	0.849929
4	24	0	60	0	52	0	56	0	2.300500	0.001770	11.323216	0.928745
