Latitude	Longitude	Altitude	Time	Cond.1[mS/m]	Inph.1[ppt]	Cond.2[mS/m]	Inph.2[ppt]	Cond.3[mS/m]	Inph.3[ppt]	Inv.Cond.1[mS/m]	Inv.Cond.2[mS/m]	Inv.Thick [m]	Inv.RMS[%]	Note
49.88169214	5.283072388	447.872	03:25.2	3.21	2.67	11.91	3.51	13.16	4.95	0.77	22.02	0.8	22.1	
49.88169574	5.283077907	447.881	03:25.7	2.9	2.67	11.87	3.52	13.25	4.92	0.67	23.84	0.8	25.6	
49.88169729	5.28308366	447.864	03:26.2	3.16	2.66	11.84	3.55	13.11	4.82	0.77	21.94	0.8	22.5	
49.88169952	5.283087257	447.829	03:26.7	3.5	2.66	11.71	3.45	13.05	4.65	1.31	24.79	0.9	19.5	
49.88170264	5.283091983	447.799	03:27.2	2.97	2.67	11.71	3.35	12.9	4.49	0.65	23.21	0.8	25.8	
49.8817043	5.28309873	447.837	03:27.7	3.21	2.66	11.8	3.44	12.83	4.68	0.75	21.47	0.8	21.7	
49.88170623	5.283102168	447.844	03:28.2	3.23	2.67	11.53	3.41	12.53	4.59	0.73	20.97	0.8	22	
49.88170977	5.283106925	447.834	03:28.7	3.12	2.65	11.25	3.44	12.12	4.53	0.71	20.28	0.8	22.1	
49.88171187	5.283113407	447.884	03:29.2	3.11	2.64	10.95	3.62	12.02	4.66	0.7	20.11	0.8	21.6	
49.88171419	5.283116745	447.875	03:29.7	2.77	2.65	10.68	3.36	11.68	4.67	0.59	21.01	0.8	26.7	
49.88171671	5.283120895	447.913	03:30.2	2.37	2.65	10.27	3.46	11.58	4.6	0.58	20.83	0.8	27.6	
49.88171905	5.283128307	447.948	03:30.7	2.03	2.68	10.09	3.62	11.79	4.91	-1	-1	-1	-1	
49.88172063	5.283131183	447.912	03:31.2	1.92	2.66	10.39	3.42	12.02	4.93	-1	-1	-1	-1	
49.8817233	5.283136282	447.899	03:31.7	1.75	2.68	10.66	3.38	12.18	5.11	-1	-1	-1	-1	
49.88172546	5.283142128	447.951	03:32.2	-0.44	2.75	9.38	3.18	11.82	4.95	-1	-1	-1	-1	
49.88172683	5.283144208	447.966	03:32.7	0.23	2.76	10.16	3.2	12.42	4.77	-1	-1	-1	-1	
49.88172796	5.283150775	447.968	03:33.2	2.24	2.71	10.84	3.38	12.13	4.82	-1	-1	-1	-1	
49.88173065	5.28315622	447.986	03:33.7	1.69	2.72	10.59	3.28	12.09	4.73	-1	-1	-1	-1	
49.88173223	5.283158882	448.068	03:34.2	0.59	2.74	10.16	3.14	11.99	4.43	-1	-1	-1	-1	
49.88173387	5.283165943	448.027	03:34.7	1.69	2.69	10.39	3.27	12.1	4.49	-1	-1	-1	-1	
49.88173684	5.283171487	447.994	03:35.2	2.65	2.65	11.03	3.3	12.23	4.42	0.61	22	0.8	25.7	
49.88173866	5.283175352	448.028	03:35.7	1.78	2.68	10.78	3.19	11.91	4.16	-1	-1	-1	-1	
49.88174129	5.283182272	448.03	03:36.2	0.37	2.72	10	3.08	11.46	4.11	-1	-1	-1	-1	
49.88174314	5.283185558	447.962	03:36.7	1.41	2.71	10.63	3.1	11.72	4.24	-1	-1	-1	-1	
49.88174509	5.283190193	447.987	03:37.2	1.41	2.7	10.7	3.1	11.74	4.37	-1	-1	-1	-1	
49.88174717	5.283195832	448.006	03:37.7	0.51	2.73	10.16	3.04	11.57	4.24	-1	-1	-1	-1	
49.88174883	5.283198682	447.98	03:38.2	2.42	2.66	11.08	3.12	12.14	4.27	-1	-1	-1	-1	
49.88175155	5.28320309	448.039	03:38.7	2.16	2.65	10.68	3.12	11.79	4.24	-1	-1	-1	-1	
49.88175361	5.28321053	448.094	03:39.2	1.96	2.63	10.29	3.19	11.31	4.37	-1	-1	-1	-1	
49.88175552	5.283213713	448.045	03:39.7	2.04	2.63	10.18	3.23	11.21	4.53	-1	-1	-1	-1	
49.88175759	5.283218488	448.036	03:40.2	1.35	2.63	10	3.16	11.21	4.6	-1	-1	-1	-1	
49.88175901	5.283225453	448.096	03:40.7	1.42	2.62	9.86	3.09	11.37	4.51	-1	-1	-1	-1	
49.88176133	5.28322867	448.1	03:41.2	2.34	2.59	10.31	3.2	11.66	4.64	-1	-1	-1	-1	
49.88176345	5.283233975	448.055	03:41.7	1.9	2.56	10.19	3.25	11.42	4.7	-1	-1	-1	-1	
49.88176564	5.283239918	448.134	03:42.2	1.41	2.58	9.98	3.14	11.29	4.72	-1	-1	-1	-1	
49.88176826	5.283244445	448.17	03:42.7	1.58	2.58	10.16	3.16	11.62	4.69	-1	-1	-1	-1	
49.88176968	5.283250405	448.122	03:43.2	2.1	2.55	10.6	3.26	11.97	4.74	-1	-1	-1	-1	
49.88177228	5.283256355	448.134	03:43.7	2.48	2.56	10.84	3.18	11.94	4.67	0.6	21.48	0.8	27.3	
49.88177429	5.283260117	448.178	03:44.2	2.15	2.56	10.99	3.11	12.14	4.6	-1	-1	-1	-1	
49.88177594	5.283266662	448.174	03:44.7	2.11	2.55	11.04	3.17	12.5	4.64	-1	-1	-1	-1	
49.88177894	5.283272687	448.147	03:45.2	2.25	2.57	11.18	3.12	12.61	4.61	-1	-1	-1	-1	
49.88178072	5.283276692	448.146	03:45.7	2.22	2.56	11.69	3.12	12.84	4.61	-1	-1	-1	-1	
49.88178256	5.283283233	448.172	03:46.2	2.41	2.56	11.58	3.14	12.67	4.64	-1	-1	-1	-1	
49.88178627	5.283288922	448.159	03:46.7	2.97	2.55	11.59	3.12	12.6	4.55	0.63	22.67	0.8	26.9	
49.8817879	5.283293055	448.151	03:47.2	2.78	2.55	11.83	3.11	12.85	4.56	0.65	23.12	0.8	26.7	
49.88178974	5.28329857	448.201	03:47.7	1.74	2.59	11.53	3.01	12.66	4.56	-1	-1	-1	-1	
49.88179284	5.283303085	448.152	03:48.2	1.68	2.6	11.47	3.01	12.64	4.42	-1	-1	-1	-1	
49.88179439	5.28330914	448.104	03:48.7	2.13	2.58	11.62	3.13	12.7	4.53	-1	-1	-1	-1	
49.881796	5.28331511	448.136	03:49.2	1.02	2.63	10.96	2.96	12.49	4.43	-1	-1	-1	-1	
49.88179954	5.283320097	448.136	03:49.7	1.56	2.64	11.33	3.01	12.61	4.5	-1	-1	-1	-1	
49.88180038	5.283323783	448.145	03:50.2	1.5	2.65	11	2.9	12.11	4.13	-1	-1	-1	-1	
49.88180108	5.283328388	448.163	03:50.7	2.57	2.6	11.37	2.98	12.48	4.27	-1	-1	-1	-1	
49.88180493	5.283333922	448.173	03:51.2	2.15	2.6	11.46	2.98	12.63	4.41	-1	-1	-1	-1	
49.8818066	5.283338455	448.127	03:51.7	2.18	2.58	11.64	3.12	12.84	4.56	-1	-1	-1	-1	
49.88180895	5.283344178	448.177	03:52.2	2.5	2.55	11.46	3.18	12.62	4.69	-1	-1	-1	-1	
49.88181279	5.283349472	448.186	03:52.7	2.55	2.54	11.23	3.17	12.04	4.56	-1	-1	-1	-1	
49.88181469	5.283354572	448.171	03:53.2	2.38	2.51	10.97	3.3	11.9	4.74	-1	-1	-1	-1	
49.88181772	5.283359722	448.126	03:53.7	2.51	2.52	10.81	3.26	11.87	4.76	0.6	21.35	0.8	26.8	
49.88182033	5.283365208	448.14	03:54.2	2.59	2.5	10.9	3.35	12.12	4.68	0.61	21.8	0.8	26.1	
49.88182259	5.28337213	448.166	03:54.7	1.81	2.53	10.57	3.18	11.88	4.64	-1	-1	-1	-1	
49.88182573	5.283376543	448.108	03:55.2	1.65	2.56	10.39	3.09	11.75	4.46	-1	-1	-1	-1	
49.88182767	5.283385453	448.142	03:55.7	1.8	2.54	10.22	3.1	11.37	4.45	-1	-1	-1	-1	
49.8818296	5.283390618	448.163	03:56.2	2.31	2.52	10.22	3.25	11.18	4.68	-1	-1	-1	-1	
49.88183257	5.283395005	448.238	03:56.7	2.55	2.5	10.5	3.24	11.33	4.57	0.57	20.38	0.8	25.6	
49.88183624	5.28340196	448.243	03:57.2	1.96	2.51	10.39	3.23	11.44	4.66	-1	-1	-1	-1	
49.88183869	5.283405612	448.221	03:57.7	1.94	2.53	10.34	3.06	11.54	4.45	-1	-1	-1	-1	
49.88184094	5.283411677	448.183	03:58.2	2.72	2.52	10.42	3.12	11.55	4.42	0.58	20.78	0.8	26.1	
49.88184358	5.283420018	448.157	03:58.7	2.56	2.51	10.43	3.2	11.74	4.54	0.59	21.12	0.8	25.2	
49.88184543	5.283424495	448.174	03:59.2	2.25	2.51	10.98	3.05	12.22	4.34	-1	-1	-1	-1	
49.88184702	5.28343086	448.173	03:59.7	3.39	2.48	11.07	3.07	12.6	4.3	1.27	23.93	0.9	19.5	
49.88185067	5.283436885	448.165	04:00.2	3.64	2.48	11.75	3.08	13.11	4.4	1.32	24.9	0.9	18.3	
49.88185247	5.283441137	448.114	04:00.7	3.18	2.49	12.06	3.16	13.59	4.57	0.68	24.45	0.8	26.2	
49.88185489	5.283447728	448.171	04:01.2	1.95	2.55	11.96	3	13.64	4.64	-1	-1	-1	-1	
49.88185861	5.283453717	448.214	04:01.7	2.72	2.54	12.42	3.04	13.98	4.55	-1	-1	-1	-1	
49.8818603	5.283458275	448.179	04:02.2	4.01	2.48	12.5	3.11	13.69	4.29	1.37	26	0.9	19.7	
49.88186302	5.28346458	448.129	04:02.7	4.11	2.49	12.48	3.12	13.86	4.61	1.39	26.32	0.9	19.7	
49.88186659	5.283470607	448.17	04:03.2	3.53	2.52	13.16	3.06	14.41	4.59	1.11	24.09	0.7	24.8	
49.88186819	5.283476613	448.197	04:03.7	4.48	2.45	13.33	3.39	14.62	4.87	1.04	19.85	0.5	17.8	
49.88187097	5.283482698	448.169	04:04.2	4.4	2.44	13.13	3.31	14.26	4.9	1.43	19.09	0.6	17.9	
49.88187395	5.283490008	448.117	04:04.7	4.48	2.42	13.42	3.28	14.2	5.06	1.43	19.01	0.6	18	
49.88187561	5.283494957	448.125	04:05.2	3.97	2.43	12.88	3.16	14.11	4.92	1.42	26.8	0.9	18.8	
49.88187885	5.283499555	448.14	04:05.7	4.53	2.43	12.97	3.09	14.34	4.81	1.44	19.2	0.6	16.6	
49.88188085	5.283505942	448.104	04:06.1	4.48	2.37	13.04	3.31	14.68	5.37	1.04	19.93	0.5	17.3	
49.88188432	5.283512087	448.091	04:06.7	4.18	2.37	13.04	3.39	14.69	5.62	1.57	26.65	0.8	19.2	
49.88188706	5.28351706	448.101	04:07.2	3.76	2.38	12.83	3.34	14.27	5.34	0.84	23.88	0.8	22.7	
49.88188915	5.283523722	448.094	04:07.6	4.24	2.35	12.72	3.32	13.84	5.36	1.39	18.53	0.6	18	
49.88189239	5.283529363	448.06	04:08.2	4.56	2.34	12.49	3.38	13.69	5.47	1.37	18.33	0.6	18.1	
49.88189485	5.283535705	448.088	04:08.7	4.5	2.3	12.61	3.6	13.99	5.75	1.4	18.73	0.6	16.7	
49.88189758	5.283541645	448.125	04:09.2	3.36	2.37	12.44	3.25	13.71	5.67	0.8	22.94	0.8	22.3	
49.88190028	5.283546287	448.136	04:09.7	3.05	2.39	12.17	3.19	13.27	5.44	0.67	23.87	0.8	26.3	
49.88190219	5.283552692	448.126	04:10.2	4.11	2.32	11.95	3.48	13.14	5.54	1.32	17.59	0.6	16.6	
49.88190552	5.283557708	448.092	04:10.6	4.35	2.32	11.88	3.45	12.93	5.48	1.08	16.66	0.5	14.3	
49.88190781	5.283564395	448.081	04:11.2	3.96	2.3	11.32	3.66	12.6	5.73	1.27	16.87	0.6	15.9	
49.88190995	5.283569908	448.102	04:11.7	2.36	2.37	10.72	3.28	12.1	5.53	-1	-1	-1	-1	
49.88191285	5.283574198	448.174	04:12.1	1.37	2.43	10.2	3.04	11.8	4.99	-1	-1	-1	-1	
49.88191426	5.28358099	448.146	04:12.7	0.96	2.46	9.76	2.99	11.28	5.14	-1	-1	-1	-1	
49.88191721	5.283586863	448.195	04:13.2	0.42	2.53	9.11	2.78	10.72	4.63	-1	-1	-1	-1	
49.88191813	5.283590855	448.175	04:13.6	0.74	2.5	8.66	2.96	10.57	4.52	-1	-1	-1	-1	
49.88191965	5.283596512	448.216	04:14.2	2.08	2.37	8.58	3.38	10.52	5.12	0.09	18.04	0.8	26.1	
49.88192316	5.283599655	448.306	04:14.7	0.75	2.44	8.84	3.12	10.79	5.08	-1	-1	-1	-1	
49.88192524	5.283604745	448.247	04:15.1	-0.36	2.55	8.55	2.83	10.77	4.9	-1	-1	-1	-1	
49.88192727	5.283610133	448.29	04:15.7	-0.02	2.56	8.75	2.84	11.08	4.83	-1	-1	-1	-1	
49.88192952	5.2836141	448.237	04:16.2	1.95	2.42	9.44	3.15	11.59	4.73	-1	-1	-1	-1	
49.88193199	5.283619267	448.266	04:16.6	1.48	2.43	9.99	3.1	12.02	4.89	-1	-1	-1	-1	
49.88193464	5.283626607	448.205	04:17.2	2.74	2.36	10.46	3.53	12.41	5.42	0.1	20.14	0.7	21.7	
49.88193828	5.283631802	448.148	04:17.7	3.21	2.38	10.93	3.47	12.7	5.37	0.74	21.25	0.8	21.6	
49.88194076	5.28363812	448.081	04:18.2	3.89	2.33	11.17	3.7	12.94	5.37	1.3	17.32	0.6	18.3	
49.8819437	5.283644483	448.054	04:18.7	4.15	2.32	11.61	3.65	13.06	5.47	1.31	17.48	0.6	15.7	
49.88194659	5.283649788	448.008	04:19.2	3.88	2.33	11.54	3.59	13.13	5.39	1.32	24.94	0.9	19.4	
49.88194902	5.283656852	447.996	04:19.6	3.55	2.33	11.33	3.76	12.99	5.7	1.3	24.67	0.9	19.3	
49.88195245	5.283662577	447.952	04:20.2	3.7	2.33	10.96	3.65	12.95	5.53	1.3	24.6	0.9	19.6	
49.88195445	5.283669083	447.927	04:20.7	3.07	2.34	10.73	3.66	12.92	5.38	0.11	20.97	0.7	22.7	
49.88195705	5.283674452	447.952	04:21.1	2.81	2.37	10.44	3.45	12.65	5.22	0.11	20.53	0.7	20.9	
49.88195968	5.283679422	447.979	04:21.7	2.18	2.4	10.38	3.34	12.61	5.1	-1	-1	-1	-1	
49.88196173	5.28368653	447.955	04:22.2	1.6	2.44	10.23	3.35	12.47	5.29	-1	-1	-1	-1	
49.88196504	5.28368948	447.938	04:22.6	1.36	2.52	10.03	3.06	12.39	4.94	-1	-1	-1	-1	
49.88196698	5.283694383	447.917	04:23.2	1.73	2.49	9.68	3.25	11.92	4.68	-1	-1	-1	-1	
49.88196844	5.283700797	447.998	04:23.7	1.03	2.54	9.37	3.32	11.74	4.97	-1	-1	-1	-1	
49.88197087	5.283705127	447.969	04:24.2	-0.56	2.65	9.13	2.86	11.39	4.43	-1	-1	-1	-1	
49.88197297	5.283710318	447.946	04:24.7	1.71	2.61	9.25	3.08	11.65	4.39	-1	-1	-1	-1	
49.88197457	5.283717678	447.887	04:25.2	-0.25	2.49	8.66	3.16	11.58	4.55	-1	-1	-1	-1	
49.88197745	5.283721628	447.889	04:25.6	2.19	2.53	9.64	3.34	11.7	4.69	-1	-1	-1	-1	
49.88197992	5.283724997	447.949	04:26.2	0.39	2.62	9.77	2.97	11.76	4.36	-1	-1	-1	-1	
49.8819822	5.283730888	447.931	04:26.7	0.43	2.65	9.33	2.98	11.46	4.27	-1	-1	-1	-1	
49.88198524	5.283734852	447.869	04:27.1	1.43	2.61	9.39	3.08	11.57	4.39	-1	-1	-1	-1	
49.88198648	5.283741307	447.844	04:27.7	1.68	2.56	9.58	3.22	11.77	4.41	-1	-1	-1	-1	
49.88198761	5.283745637	447.891	04:28.2	1.36	2.57	9.7	3.15	11.69	4.55	-1	-1	-1	-1	
49.88199061	5.283749633	447.879	04:28.6	1.07	2.59	9.77	3.12	11.74	4.66	-1	-1	-1	-1	
49.88199191	5.283754568	447.881	04:29.2	0.8	2.63	9.31	3.07	11.35	4.47	-1	-1	-1	-1	
49.88199352	5.283760065	447.899	04:29.7	1.46	2.57	9.35	3.21	11.53	4.58	-1	-1	-1	-1	
49.88199691	5.283764013	447.847	04:30.2	1.47	2.56	9.67	3.2	11.8	4.58	-1	-1	-1	-1	
49.88199907	5.283769892	447.812	04:30.7	0.75	2.59	9.52	3.17	11.51	4.65	-1	-1	-1	-1	
49.8820006	5.283774905	447.822	04:31.2	0.84	2.6	9.08	3.21	11.44	4.55	-1	-1	-1	-1	
49.88200358	5.283780307	447.83	04:31.6	-0.46	2.68	8.8	3.04	11.21	4.34	-1	-1	-1	-1	
49.88200502	5.283785973	447.791	04:32.2	-1.69	2.78	7.91	2.92	10.5	3.85	-1	-1	-1	-1	
49.88200703	5.283791455	447.741	04:32.6	0.55	2.7	9.14	3.05	11.14	4.36	-1	-1	-1	-1	
49.8820096	5.283796538	447.776	04:33.1	0.43	2.71	9.33	3	11.39	4.21	-1	-1	-1	-1	
49.88201166	5.283801902	447.775	04:33.7	1.87	2.61	9.6	3.3	11.77	4.41	-1	-1	-1	-1	
49.88201481	5.283804833	447.735	04:34.1	2.03	2.56	9.71	3.32	11.69	4.38	-1	-1	-1	-1	
49.8820157	5.283807887	447.754	04:34.6	1.97	2.55	9.7	3.39	11.73	4.52	-1	-1	-1	-1	
49.88201713	5.283810223	447.763	04:35.2	1.05	2.59	9.8	3.24	11.89	4.5	-1	-1	-1	-1	
49.88201742	5.283809805	447.702	04:35.6	1.08	2.6	9.71	3.27	11.85	4.53	-1	-1	-1	-1	
49.88201633	5.283809772	447.728	04:36.1	1.57	2.57	9.68	3.39	11.88	4.63	-1	-1	-1	-1	
49.88201551	5.283810012	447.73	04:36.7	1.61	2.57	9.73	3.41	11.84	4.68	-1	-1	-1	-1	
49.88201612	5.283812007	447.741	04:37.1	0.54	2.63	9.64	3.14	11.86	4.41	-1	-1	-1	-1	
49.88201576	5.283813688	447.729	04:37.7	1.28	2.62	9.66	3.23	11.84	4.25	-1	-1	-1	-1	
49.88201573	5.283817493	447.645	04:38.2	2.3	2.56	9.63	3.61	12.05	4.48	0.1	20.67	0.8	25.9	
49.88201781	5.283820183	447.616	04:38.6	1.98	2.56	9.81	3.51	12.4	4.55	-1	-1	-1	-1	
49.88201989	5.28382292	447.639	04:39.2	1.92	2.57	10.3	3.34	12.6	4.34	-1	-1	-1	-1	
49.88202091	5.283828542	447.595	04:39.7	2.32	2.56	10.41	3.41	12.87	4.29	-1	-1	-1	-1	
49.88202226	5.283831625	447.612	04:40.1	1.49	2.59	10.25	3.31	12.69	4.33	-1	-1	-1	-1	
49.8820261	5.283833415	447.613	04:40.6	1.99	2.58	10.49	3.39	12.52	4.44	-1	-1	-1	-1	
49.8820275	5.283835662	447.627	04:41.2	1.56	2.59	10.07	3.29	11.95	4.27	-1	-1	-1	-1	
49.88202819	5.28384031	447.628	04:41.6	1.89	2.57	9.68	3.48	11.71	4.55	-1	-1	-1	-1	
49.88202984	5.283843728	447.633	04:42.2	0.77	2.62	9.64	3.21	11.5	4.35	-1	-1	-1	-1	
49.88203221	5.283847695	447.663	04:42.7	0.46	2.67	9.36	3.12	10.98	4.12	-1	-1	-1	-1	
49.88203253	5.283851352	447.677	04:43.1	1.16	2.65	8.75	3.19	9.94	4.07	-1	-1	-1	-1	
49.88203447	5.28385351	447.695	04:43.7	1.12	2.66	8.46	3.12	9.74	3.98	-1	-1	-1	-1	
49.88203607	5.283855275	447.721	04:44.2	0.57	2.68	8.4	3.06	9.59	3.87	-1	-1	-1	-1	
49.88203599	5.283858368	447.752	04:44.6	0.83	2.67	8.44	3.12	9.67	3.95	-1	-1	-1	-1	
49.88203567	5.283860122	447.768	04:45.2	0.51	2.68	8.49	3.1	9.84	3.96	-1	-1	-1	-1	
49.88203582	5.283863143	447.781	04:45.7	0.36	2.69	8.57	3.09	9.99	3.96	-1	-1	-1	-1	
49.88203567	5.283865223	447.795	04:46.1	0.32	2.7	8.5	3.08	10	3.96	-1	-1	-1	-1	
49.88203589	5.28386456	447.809	04:46.6	0.92	2.67	8.63	3.16	10.11	4.04	-1	-1	-1	-1	
49.88203537	5.28386451	447.855	04:47.2	1.06	2.66	8.63	3.18	10.1	4.08	-1	-1	-1	-1	
49.88203432	5.283867067	447.902	04:47.6	0.85	2.67	8.69	3.16	10.08	4.09	-1	-1	-1	-1	
49.88203356	5.28386742	447.973	04:48.2	0.85	2.68	8.66	3.18	9.96	4.06	-1	-1	-1	-1	
49.88203198	5.28386509	448.103	04:48.7	1.05	2.67	8.76	3.28	10.11	4.15	-1	-1	-1	-1	
49.88203067	5.283862618	448.281	04:49.1	1	2.67	8.68	3.22	10.19	4.03	-1	-1	-1	-1	
49.88202756	5.283859653	448.518	04:49.6	-3.31	2.62	7.66	3.21	10.27	3.99	-1	-1	-1	-1	
49.88202544	5.283856513	448.676	04:50.1	0.88	2.67	8.75	3.14	10.72	4	-1	-1	-1	-1	
49.88202376	5.28384951	448.838	04:50.6	1.84	2.65	9.33	3.23	11.02	4.2	-1	-1	-1	-1	
49.8820218	5.283845913	448.889	04:51.2	1.77	2.64	9.43	3.24	11.5	4.21	-1	-1	-1	-1	
49.88201916	5.283841155	449.028	04:51.6	2.08	2.62	10.04	3.23	12.06	4.23	-1	-1	-1	-1	
49.88201705	5.28383407	449.128	04:52.1	1.89	2.6	10	3.4	12.27	4.39	-1	-1	-1	-1	
49.88201434	5.283828702	449.227	04:52.7	2.04	2.61	9.79	3.35	12.08	4.5	-1	-1	-1	-1	
49.88201221	5.283824413	449.305	04:53.1	1.1	2.66	9.74	3.02	11.71	4.13	-1	-1	-1	-1	
49.88201058	5.283818535	449.403	04:53.6	1.74	2.61	9.6	3.25	11.67	4.37	-1	-1	-1	-1	
49.88200788	5.28381473	449.384	04:54.2	0.7	2.66	9.46	3.11	11.56	4.39	-1	-1	-1	-1	
49.88200512	5.283809633	449.475	04:54.6	0.82	2.66	9.42	3.15	11.7	4.3	-1	-1	-1	-1	
49.88200247	5.283802127	449.521	04:55.1	0.85	2.65	9.66	3.09	11.71	4.29	-1	-1	-1	-1	
49.88199946	5.283797938	449.608	04:55.7	0.48	2.68	9.31	3.05	11.6	4.17	-1	-1	-1	-1	
49.88199733	5.283792245	449.627	04:56.1	1.06	2.65	9.51	3.14	11.74	4.2	-1	-1	-1	-1	
49.88199487	5.283786788	449.733	04:56.6	0.87	2.66	9.55	3.13	11.62	4.22	-1	-1	-1	-1	
49.88199218	5.283783157	449.79	04:57.2	0.77	2.67	9.66	3.04	11.57	4.11	-1	-1	-1	-1	
49.88199118	5.283777847	449.791	04:57.6	1.73	2.62	9.46	3.25	11.41	4.21	-1	-1	-1	-1	
49.88198915	5.283771213	449.849	04:58.1	1.06	2.64	9.32	3.18	11.69	4.32	-1	-1	-1	-1	
49.8819859	5.283766572	449.918	04:58.7	0.57	2.66	9.42	3.11	11.6	4.26	-1	-1	-1	-1	
49.88198453	5.283760005	449.896	04:59.1	1.33	2.63	9.61	3.26	11.64	4.46	-1	-1	-1	-1	
49.881983	5.283754623	449.976	04:59.6	1.4	2.62	9.49	3.25	11.72	4.59	-1	-1	-1	-1	
49.88197996	5.283750003	449.997	05:00.2	1.92	2.57	9.51	3.38	11.62	4.68	-1	-1	-1	-1	
49.88197822	5.283743443	450.022	05:00.6	1.99	2.55	9.41	3.57	11.82	4.95	-1	-1	-1	-1	
49.88197589	5.283738472	450.03	05:01.1	1.53	2.57	9.61	3.31	11.98	4.87	-1	-1	-1	-1	
49.88197284	5.283734622	450.091	05:01.7	1.47	2.57	9.55	3.3	11.87	4.66	-1	-1	-1	-1	
49.88197064	5.283727793	450.086	05:02.1	1.79	2.53	9.48	3.45	11.95	4.75	-1	-1	-1	-1	
49.8819676	5.283723068	450.112	05:02.6	0.79	2.6	9.38	3.18	11.82	4.59	-1	-1	-1	-1	
49.88196512	5.283719185	450.167	05:03.2	0.65	2.62	9.41	3.11	11.43	4.36	-1	-1	-1	-1	
49.88196263	5.283712113	450.184	05:03.6	-0.2	2.66	9.06	3.06	11.27	4.53	-1	-1	-1	-1	
49.881959	5.283707938	450.168	05:04.1	-0.19	2.71	8.92	3	11.32	4.44	-1	-1	-1	-1	
49.88195728	5.283702958	450.198	05:04.6	1.82	2.6	9.51	3.17	11.65	4.51	-1	-1	-1	-1	
49.88195446	5.283694368	450.206	05:05.1	1.59	2.57	9.59	3.23	11.97	4.65	-1	-1	-1	-1	
49.88195203	5.283688603	450.215	05:05.6	0.4	2.65	9.71	2.95	11.8	4.46	-1	-1	-1	-1	
49.88195102	5.283683043	450.286	05:06.1	1.04	2.61	9.68	3.11	11.91	4.7	-1	-1	-1	-1	
49.88194779	5.283677707	450.286	05:06.6	1.13	2.58	9.79	3.05	11.7	4.65	-1	-1	-1	-1	
49.88194664	5.283672505	450.281	05:07.1	1.08	2.55	9.86	3.11	12.02	4.79	-1	-1	-1	-1	
49.88194641	5.283667572	450.337	05:07.6	0.74	2.57	9.92	3.04	12.21	4.91	-1	-1	-1	-1	
49.88194411	5.283663875	450.363	05:08.1	0.91	2.56	10.04	3.1	12.18	5.01	-1	-1	-1	-1	
49.88194224	5.283661317	450.389	05:08.6	0.98	2.55	10.14	3.11	12.56	4.94	-1	-1	-1	-1	
49.88194093	5.283656382	450.364	05:09.1	1.8	2.47	10.31	3.38	12.84	5.31	-1	-1	-1	-1	
49.88193815	5.283651005	450.36	05:09.6	-0.11	2.59	10	2.94	12.69	5.06	-1	-1	-1	-1	
49.88193567	5.28364812	450.447	05:10.2	-1.51	2.74	9.18	2.72	12.12	4.22	-1	-1	-1	-1	
49.88193497	5.283644903	450.435	05:10.6	1.05	2.63	10.26	2.99	12.42	4.65	-1	-1	-1	-1	
49.88193296	5.283638707	450.463	05:11.1	3.52	2.43	11.13	3.53	12.91	5.49	1.3	24.52	0.9	19.8	
49.88193007	5.283634842	450.461	05:11.6	2.63	2.45	11.41	3.28	12.87	5.42	0.65	23.15	0.8	27.9	
49.88192856	5.283629312	450.463	05:12.1	2.96	2.39	11.38	3.51	12.95	5.58	0.65	23.3	0.8	25.5	
49.88192496	5.283623587	450.467	05:12.6	3.05	2.42	11.35	3.37	12.66	5.39	0.74	21.19	0.8	22	
49.88192321	5.2836186	450.479	05:13.1	3.11	2.38	10.83	3.32	12.25	5.01	0.72	20.5	0.8	20.7	
49.88192204	5.283613108	450.494	05:13.6	2.85	2.38	10.54	3.43	11.97	5.24	0.6	21.53	0.8	26.3	
49.88191845	5.283607695	450.546	05:14.1	2.35	2.42	10.2	3.23	11.72	5.06	0.59	21.08	0.8	28.9	
49.8819164	5.2836014	450.531	05:14.6	1.98	2.41	9.68	3.31	11.44	5.02	-1	-1	-1	-1	
49.88191471	5.283596757	450.541	05:15.1	1.3	2.45	9.64	3.1	11.44	4.89	-1	-1	-1	-1	
49.88191099	5.283589962	450.523	05:15.6	1.4	2.44	9.46	3.12	11.35	4.95	-1	-1	-1	-1	
49.8819091	5.283582863	450.483	05:16.1	2.07	2.37	9.43	3.42	11.58	5.28	-1	-1	-1	-1	
49.88190698	5.28357805	450.518	05:16.6	2.79	2.35	9.89	3.35	11.89	5.2	0.1	19.3	0.7	21.9	
49.88190453	5.283570518	450.509	05:17.1	2.89	2.35	10.34	3.24	12.15	4.95	0.61	21.86	0.8	27.5	
49.88190229	5.28356439	450.513	05:17.7	3	2.35	10.78	3.26	12.41	4.99	0.73	20.77	0.8	22.5	
49.88189988	5.2835601	450.557	05:18.1	2.93	2.36	11.3	3.3	12.67	5.17	0.64	22.79	0.8	25.3	
49.88189799	5.283552315	450.513	05:18.6	3.48	2.34	11.45	3.61	13.21	5.52	0.77	22.11	0.8	22.9	
49.88189481	5.283547207	450.482	05:19.2	4.47	2.32	12.33	3.61	13.71	5.62	1.38	18.35	0.6	17	
49.88189208	5.283543332	450.484	05:19.6	5.39	2.3	12.71	3.57	14.16	5.44	1.3	17.42	0.4	10.8	
